id,Label,mint_count_per_week,burn_count_per_week,mint_ratio,swap_ratio,burn_ratio,mint_mean_period,swap_mean_period,burn_mean_period,swapIn_per_week,swapOut_per_week,swap_rate,LP_avg,LP_stdev,LPCreator_holding_ratio,Lock_ratio,token_burn_ratio,Creator_token_holding_ratio,number_of_token_creation_of_Creator
0x79be722ac565ea6e0393b04604b766c6d6a07ed8,True,0.9250832467852287,0.0,0.013157895,0.986842105,0.0,0.0,0.105351273,0.0,69.38124350889215,0.0,75.0,100.0,0.0,0.99966627829294,0.0,0.0,896.0,1
0x5e58b5210e069fd4dcea10d94e735b0809b6a6b3,True,0.9066664268078236,0.0,0.011764706,0.988235294,0.0,0.0,0.085497679,0.0,76.15997985185719,0.0,84.0,100.0,0.0,0.99952162,0.0,0.0,9.999432325e-10,1
0xf690325d046cc76b1f88c6d84b9ca7673f1b68ed,True,0.883026702505559,0.0,0.02173913,0.97826087,0.0,0.0,0.084538862,0.0,39.73620161275016,0.0,45.0,100.0,0.0,0.9991315672916667,0.0,0.0,1.3513513513513514e-15,1
0x4014f7d9b0d0196da20199c9ad6c3e4251feb9fb,True,0.772323047611264,0.0,0.007092199,0.992907801,0.0,0.0,0.163983802,0.0,108.12522666557697,0.0,140.0,100.0,0.0,0.9994906333333333,0.0,0.0,5000000.0,1
0x8b72aceb3e49a4c343ee538ff96b8497ba14575c,True,0.962897864047992,0.0,0.04,0.96,0.0,0.0,0.098609681,0.0,21.183753009055824,1.925795728095984,7.333333333,100.0,0.0,1.0004973403940887,0.0,0.0,0.0,1
0x9e57e923ba5d203d16fdc374f0a0c307674eaf41,True,0.9126329036755808,0.0,0.012820513,0.987179487,0.0,0.0,0.113112715,0.0,70.27273358301973,0.0,77.0,100.0,0.0,1.0003891158567775,0.0,0.0,9320.0,1
0x45a5eb4fad1e3c72b040896ab4cb06c9d1ba18a1,True,0.8730258400058895,0.0,0.004273504,0.995726496,0.0,0.0,0.225412958,0.0,203.41502072137226,0.0,233.0,100.0,0.0,1.0007708904392765,0.0,0.0,0.0,1
0x314db25d74b93b75fcea2f1c73a262ffea873f18,True,0.8622471746720595,0.0,0.012987013,0.987012987,0.0,0.0,0.092214069,0.0,65.53078527507652,0.0,76.0,100.0,0.0,1.0007708904392765,0.0,0.0,0.0,1
0xeff48dd42612533a0236f4e1804195ddaa8b2605,True,0.8863655349189624,0.0,0.013513514,0.986486486,0.0,0.0,0.053019849,0.0,64.70468404908425,0.0,73.0,100.0,0.0,1.0007708904392765,0.0,0.0,0.0,1
0xf4719a2e561195ec23ce6be496bbd888ecb6f69b,True,0.8673728412483974,0.0,0.012987013,0.987012987,0.0,0.0,0.106122537,0.0,65.92033593487821,0.0,76.0,100.0,0.0,1.0007708904392765,0.0,0.0,2.99,1
0x634063851f41cd55a6f4ad1c817bb1442e9cb062,True,0.9964215812261521,0.0,0.014492754,0.985507246,0.0,0.0,0.381675875,0.0,61.778138036021424,5.978529487356912,8.857142857,100.0,0.0,1.0007708904392765,0.0,0.0,106000.0,1
0x48a708c6b222f79b48719eeeb24f43d2e2d9ecd7,True,0.987065975764005,0.0,0.2,0.8,0.0,0.0,0.301072555,0.0,3.94826390305602,0.0,4.0,100.0,0.0,1.0011538457765667,0.0,0.0,0.511,1
0x188780896bc1b31ef0067765e465e3b4436f07cf,True,0.9690708104271251,0.0,0.032258065,0.967741935,0.0,0.0,0.144278091,0.0,26.164911881532376,2.9072124312813754,6.75,100.0,0.0,1.0011538457765667,0.0,0.0,700.0,7
0x06f0ba098ff2b4d7b97ef2da74a2675de893372b,True,0.9894510902285162,0.0,0.005714286,0.994285714,0.0,0.0,0.346308933,0.0,172.16448969976182,0.0,174.0,100.0,0.0,1.0002000599439775,0.0,0.0,0.00015,1
0xcedcfa2e266cc475a43c80c1063c6c87136bdcb0,True,0.8801059386778037,0.0,0.013157895,0.986842105,0.0,0.0,0.105291904,0.0,66.00794540083528,0.0,75.0,100.0,0.0,0.9987383915254238,0.0,0.0,-90000.0,1
0x4c3555c682915d5537ef235deb5a9f3dfa46d746,True,0.8015054732433937,0.0,0.018181818,0.981818182,0.0,0.0,0.078561891,0.0,43.28129555514326,0.0,54.0,100.0,0.0,0.9987383915254238,0.0,0.0,0.0,1
0x8b1976b6728fac4920e95cc0b25fbd3615301630,True,0.8841639913688754,0.0,0.009090909,0.990909091,0.0,0.0,0.118797011,0.0,96.3738750592074,0.0,109.0,100.0,0.0,0.9987383915254238,0.0,0.0,0.0,1
0x4f6ba86d18f4631d36591082b4a0a3cb738a9b0b,True,0.9016610958879603,0.0,0.01369863,0.98630137,0.0,0.0,0.104711804,0.0,64.91959890393314,0.0,72.0,100.0,0.0,0.9987383915254238,0.0,0.0,6460.0,1
0x251c6b84cc052725da2a1d38e4c1c8d06c8ac2f2,True,0.8880548691044126,0.0,0.010416667,0.989583333,0.0,0.0,0.077886646,0.0,84.36521256491919,0.0,95.0,100.0,0.0,0.9987383915254238,0.0,0.0,500000.0,1
0x5043d583bb715d16f4ca0f36af48ef1dbadf32e6,True,0.907583454009319,0.0,0.008928571,0.991071429,0.0,0.0,0.10398636,0.0,100.74176339503441,0.0,111.0,100.0,0.0,0.9987383915254238,0.0,0.0,500000.0,1
0xc1640b2ccb55adf771285b29752d7b9254cdac49,True,0.6841450957723951,0.0,0.020408163,0.979591837,0.0,0.0,0.057849819,0.0,32.83896459707496,0.0,48.0,100.0,0.0,0.9987383915254238,0.0,0.0,50000.0,1
0x288066c0665e394e96b6262cd1dfd689622e1f62,True,0.9465470127740024,0.0,0.009803922,0.990196078,0.0,0.0,0.193154535,0.0,95.60124829017425,0.0,101.0,100.0,0.0,0.9987383915254238,0.0,0.0,500000.0,1
0xdfdbbd377b4d3bed77890dd14fbf58f4d7d316ce,True,0.9031286958391571,0.0,0.017857143,0.982142857,0.0,0.0,0.074885929,0.0,49.67207827115364,0.0,55.0,100.0,0.0,0.9987383915254238,0.0,0.0,0.5,1
0xb7e838c188b059816f175438394b08eae479ab03,True,0.9634562079841972,0.0,0.014084507,0.985915493,0.0,0.0,0.142807323,0.0,67.4419345588938,0.0,70.0,100.0,0.0,0.9987383915254238,0.0,0.0,500.0,1
0xaabef2be2209e59b10c43e00f4f380eacdb3996d,True,0.903495667762175,0.0,0.009259259,0.990740741,0.0,0.0,0.137600619,0.0,96.67403645055273,0.0,107.0,100.0,0.0,0.9987383915254238,0.0,0.0,50000.0,1
0x9ce5a34b82dd9ff983e530b7c0f0585687d4cdf6,True,0.9687091566079803,0.0,0.018518519,0.981481481,0.0,0.0,0.146754709,0.0,51.34158530022296,0.0,53.0,100.0,0.0,0.9987383915254238,0.0,0.0,7246.376811594203,1
0xc883d9b8e6eac192b2f0ff98cd5fb8678500c2ba,True,0.9013090440878418,0.0,0.010752688,0.989247312,0.0,0.0,0.165453612,0.0,82.92043205608145,0.0,92.0,100.0,0.0,0.9987383915254238,0.0,0.0,5.0,1
0x7fc3576cc7cbb870e728c0abba37febf73aa21b7,True,0.8820145164889173,0.0,0.013888889,0.986111111,0.0,0.0,0.103123494,0.0,62.62303067071313,0.0,71.0,100.0,0.0,1.0011854378612717,0.0,0.0,0.5,1
0xade33a2b486956e73316ceb4ef0d92310dd50037,True,0.9269207013822583,0.0,0.009345794,0.990654206,0.0,0.0,0.110857119,0.0,98.25359434651938,0.0,106.0,100.0,0.0,1.0011854378612717,0.0,0.0,513341.2026472645,1
0x2ee9fd495d90b566891a0c1d3d98839c4bddbe52,True,0.7900336626446534,0.0,0.03125,0.96875,0.0,0.0,0.101681629,0.0,24.491043541984254,0.0,31.0,100.0,0.0,1.0011854378612717,0.0,0.0,0.000651890482398957,1
0x6592d2116f366c01ffa95c4f84312fe6f47e764f,True,0.8644865824478349,0.0,0.008547009,0.991452991,0.0,0.0,0.074647174,0.0,100.28044356394886,0.0,116.0,100.0,0.0,0.9998949744927536,0.0,0.0,4705882.352941177,1
0x85811c420d8087eb02d7cec469f1ad27f8589cd6,True,0.8933926171026781,0.0,0.008196721,0.991803279,0.0,0.0,0.068144658,0.0,108.10050666942406,0.0,121.0,100.0,0.0,0.9993665597667638,0.0,0.0,0.5,1
0xbe0e9df2cf58e03dc47e7c0061cdb0f9537aeb23,True,0.9230769230769231,0.0,0.011363636,0.988636364,0.0,0.0,0.098174603,0.0,80.3076923076923,0.0,87.0,100.0,0.0,0.9993665597667638,0.0,0.0,0.505,1
0x4674fb54dadb20e22ab897a64b6de27e22eb9229,True,0.8805762183269925,0.0,0.010752688,0.989247312,0.0,0.0,0.102971118,0.0,81.01301208608331,0.0,92.0,100.0,0.0,1.0003436554572271,0.0,0.0,1.999958523e-05,1
0x6bb94cc0aaaf836cc214873beee80c1f2465ba0a,True,0.9280827908775353,0.0,0.015151515,0.984848485,0.0,0.0,0.143942304,0.0,60.3253814070398,0.0,65.0,100.0,0.0,1.0003436554572271,0.0,0.0,2.999973813e-10,1
0xda1274cb2298f359cb83d33c1a01fe280e3ddaa0,True,0.9463796440748778,0.0,0.015625,0.984375,0.0,0.0,0.130679663,0.0,59.6219175767173,0.0,63.0,100.0,0.0,1.0003436554572271,0.0,0.0,50.0,1
0x2424724c9b7b34c9d5213f325983c84fd7d43dff,True,0.8895595885786902,0.0,0.011764706,0.988235294,0.0,0.0,0.050075246,0.0,74.72300544060998,0.0,84.0,100.0,0.0,1.0003436554572271,0.0,0.0,500.0,1
0x4737dfa68f9b3e133e8f7e8f2c549dcabf951a2e,True,0.8607022806902695,0.0,0.008547009,0.991452991,0.0,0.0,0.067182935,0.0,99.84146456007127,0.0,116.0,100.0,0.0,1.0003436554572271,0.0,0.0,0.5,1
0x5e5fe21d0f7946e10c29f09cc14203335c93eb19,True,0.914551162242102,0.0,0.025641026,0.974358974,0.0,0.0,0.077564239,0.0,34.75294416519988,0.0,38.0,100.0,0.0,1.0003436554572271,0.0,0.0,0.5,1
0x27277f8bd448cb49d05d7d353e71e5b68a46a01e,True,0.8830834329868458,0.0,0.014285714,0.985714286,0.0,0.0,0.088344386,0.0,60.93275687609236,0.0,69.0,100.0,0.0,1.0003436554572271,0.0,0.0,25000.0,1
0x6fe2ca7cf4827ad1bf8c01a588cdfc0a02b1a0e6,True,0.9467663108987705,0.0,0.021276596,0.978723404,0.0,0.0,0.112509557,0.0,43.551250301343444,0.0,46.0,100.0,0.0,1.0003436554572271,0.0,0.0,50000.0,1
0xd375a808a8e708d8ac7e19f9a6c48085cb0d76c2,True,0.8863733290734264,0.0,0.010869565,0.989130435,0.0,0.0,0.099650462,0.0,80.6599729456818,0.0,91.0,100.0,0.0,1.0003436554572271,0.0,0.0,500.0,1
0x9d506021a81c15d355ff5421d7e17c565b0ed50b,True,0.8954560933358997,0.0,0.014084507,0.985915493,0.0,0.0,0.088585186,0.0,62.68192653351298,0.0,70.0,100.0,0.0,0.9989833704819278,0.0,0.0,0.0,1
0x65f53f4011da33bafc7977292ede7d8e91d7e4dc,True,0.8839895289335561,0.0,0.012345679,0.987654321,0.0,0.0,0.073805294,0.0,70.71916231468448,0.0,80.0,100.0,0.0,0.9989833704819278,0.0,0.0,0.0,1
0xd80117d2c114f49404c01d9f6dd77db307537447,True,0.9290722181599208,0.0,0.016129032,0.983870968,0.0,0.0,0.137182708,0.0,56.67340530775517,0.0,61.0,100.0,0.0,0.9989833704819278,0.0,0.0,9.994388293e-07,1
0x6092035c0866f1c30a99193d6b84f89462b291ad,True,0.9818532480056106,0.0,0.012987013,0.987012987,0.0,0.0,0.269905171,0.0,74.6208468484264,0.0,76.0,100.0,0.0,0.9989833704819278,0.0,0.0,9.999432325e-11,1
0xdaf3d3843478e4d23d2769689c00450f91177c94,True,0.9934753898011077,0.0,0.02,0.98,0.0,0.0,0.408610272,0.0,48.68029410025428,0.0,49.0,100.0,0.0,0.9989833704819278,0.0,0.0,500.0,1
0x16203b7017501797c4f8372e1ac7309cf0c1cd24,True,0.9195206572869883,0.0,0.014925373,0.985074627,0.0,0.0,0.113443156,0.0,60.688363380941226,0.0,66.0,100.0,0.0,0.9989833704819278,0.0,0.0,500.0,1
0x92f930a9e19b20def30637710493451145e917f1,True,0.9136213879250311,0.0,0.016393443,0.983606557,0.0,0.0,0.16407548,0.0,54.81728327550187,0.0,60.0,100.0,0.0,0.9989833704819278,0.0,0.0,50.0,1
0xccecf6319409a8b98821d1fd2469ed84db568aae,True,1.727489156777924,0.0,0.024691358,0.975308642,0.0,0.007997317,0.094898697,0.0,68.23582169272801,0.0,79.0,100.0,0.0,0.9989833704819278,0.0,0.0,0.5,1
0x75678f2e37fda19dd81aec4b30dde81f3a2d2d4d,True,0.9426757151897353,0.0,0.009803922,0.990196078,0.0,0.0,0.122355756,0.0,95.21024723416326,0.0,101.0,100.0,0.0,0.998573546060606,0.0,0.0,0.0,1
0xdddb95f53f64d142b230bae8d0dac70cb4d5d221,True,0.8535224028462036,0.0,0.010989011,0.989010989,0.0,0.0,0.103118707,0.0,76.81701625615833,0.0,90.0,100.0,0.0,1.0001143052469135,0.0,0.0,0.0,1
0xa412691b0af65b735bb739aec7da8e0537bbcf71,True,0.9037535358908801,0.0,0.023809524,0.976190476,0.0,0.0,0.15435731,0.0,37.053894971526084,0.0,41.0,100.0,0.0,1.0007207784810126,0.0,0.0,0.0,1
0x681afe1c5907677b7077e932f16fc84bf5e73a61,True,0.8848223991151777,0.0,0.011627907,0.988372093,0.0,0.0,0.097590407,0.0,75.2099039247901,0.0,85.0,100.0,0.0,1.0007207784810126,0.0,0.0,0.0,1
0xd33a6efaaaf9bca05f9a53e5630a1d415576ad52,True,0.8909657137301235,0.0,0.017241379,0.982758621,0.0,0.0,0.153741184,0.0,50.78504568261703,0.0,57.0,100.0,0.0,1.0007207784810126,0.0,0.0,0.0,1
0x8669f086ba375901c71d2c3167283ad9ce853353,True,0.8911179935700415,0.0,0.005882353,0.994117647,0.0,0.0,0.108230263,0.0,150.598940913337,0.0,169.0,100.0,0.0,1.0007207784810126,0.0,0.0,0.0,1
0xa2c9e538c12d77d7ece938ae75b22a19beaf30d3,True,0.8860188337601302,0.0,0.01,0.99,0.0,0.0,0.092463112,0.0,87.7158645422529,0.0,99.0,100.0,0.0,1.0007207784810126,0.0,0.0,0.0,1
0x5c41ba325fc0e15523a21bcbfdcb57f1f644bb3a,True,0.8462351072835266,0.0,0.025,0.975,0.0,0.0,0.090058692,0.0,33.00316918405753,0.0,39.0,100.0,0.0,1.0007207784810126,0.0,0.0,0.0,1
0xd377b0a0b77dcf6c0e2363db643f68d42eec9a23,True,0.9527560295530805,0.0,0.014925373,0.985074627,0.0,0.0,0.156952317,0.0,62.881897950503316,0.0,66.0,100.0,0.0,1.0007207784810126,0.0,0.0,0.0,1
0x8305ce72b20b430e9a51190a0ed96e4cecd316f4,True,0.9223223980382348,0.0,0.022222222,0.977777778,0.0,0.0,0.131105701,0.0,40.58218551368233,0.0,44.0,100.0,0.0,1.0007207784810126,0.0,0.0,0.0,1
0xe675044baa188b93a18c4f6ee8f1d81a4a5ea0a2,True,0.8816583573865127,0.0,0.008695652,0.991304348,0.0,0.0,0.06373491,0.0,100.50905274206244,0.0,114.0,100.0,0.0,1.0007207784810126,0.0,0.0,0.0,1
0x383382b6277e56a3ebeadfd306871b75b44afa5d,True,0.9059900502878405,0.0,0.007092199,0.992907801,0.0,0.0,0.138072247,0.0,126.83860704029767,0.0,140.0,100.0,0.0,1.0007207784810126,0.0,0.0,0.0,1
0x825d3ab712b6f5625342fdd0d817af04c21f4eec,True,0.9306634208343657,0.0,0.016666667,0.983333333,0.0,0.0,0.162165161,0.0,54.90914182922757,0.0,59.0,100.0,0.0,1.0007207784810126,0.0,0.0,0.0,1
0x8f631c9afe5c569ca8beb10e6de34e93c86f62ba,True,0.9613902007506092,0.0,0.011235955,0.988764045,0.0,0.0,0.184157438,0.0,84.6023376660536,0.0,88.0,100.0,0.0,1.0007207784810126,0.0,0.0,0.0,1
0x355569c7195b2bdb1456bd1956e59e455d0957b8,True,0.9446974016135458,0.0,0.026315789,0.973684211,0.0,0.0,0.078858918,0.0,34.953803859701196,0.0,37.0,100.0,0.0,1.0007207784810126,0.0,0.0,0.0,1
0xb8c8b259347a9d0535f7305083258e9f2292a86c,True,0.8845894513292974,0.0,0.010869565,0.989130435,0.0,0.0,0.129164713,0.0,80.49764007096607,0.0,91.0,100.0,0.0,1.0007207784810126,0.0,0.0,870.0,1
0x625d9267e265deb8b57abfc68ffea2b977d57d4b,True,0.9064829719691724,0.0,0.011494253,0.988505747,0.0,0.0,0.085761451,0.0,77.95753558934882,0.0,86.0,100.0,0.0,1.0007207784810126,0.0,0.0,0.454,1
0x3395b402b39557561121835e4176db01ab999854,True,0.8785653585514132,0.0,0.00729927,0.99270073,0.0,0.0,0.094132424,0.0,119.48488876299218,0.0,136.0,100.0,0.0,1.0007207784810126,0.0,0.0,4.791044776119403e-08,1
0xbeddf1c984b2a0ce1df75545437b91c69f98574f,True,0.8613789469186617,0.0,0.017241379,0.982758621,0.0,0.0,0.070409946,0.0,49.098599974363715,0.0,57.0,100.0,0.0,1.0007207784810126,0.0,0.0,0.0219,1
0x5daa7c5218bc4104b5659b9c623853a1381c60e4,True,0.9245755482788035,0.0,0.017857143,0.982142857,0.0,0.0,0.185921602,0.0,50.85165515533419,0.0,55.0,100.0,0.0,1.0007207784810126,0.0,0.0,4.504504504504505e-11,1
0x09c936ceedbc31595e26a38db3de9f2de5dce2fa,True,0.9748517896460682,0.0,0.016129032,0.983870968,0.0,0.0,0.292654788,0.0,59.46595916841016,0.0,61.0,100.0,0.0,1.0007207784810126,0.0,0.0,500.0,1
0x56893523f2c72cd10b06c0c0f32d6d7c588d9ea5,True,0.9188794168275871,0.0,0.015384615,0.984615385,0.0,0.0,0.073904819,0.0,58.808282676965575,0.0,64.0,100.0,0.0,1.0007207784810126,0.0,0.0,83333.33333333333,1
0xd15addc304f18c08b15f45a209e77c99ce0968a9,True,0.9201025987421614,0.0,0.019230769,0.980769231,0.0,0.0,0.08153395,0.0,46.925232535850235,0.0,51.0,100.0,0.0,1.0007207784810126,0.0,0.0,0.11682242990654206,1
0x83681bf11397365c1ebed2b276f5bbdd08eb5a9e,True,0.9501769798888632,0.0,0.027027027,0.972972973,0.0,0.0,0.071138019,0.0,34.206371275999075,0.0,36.0,100.0,0.0,1.0007207784810126,0.0,0.0,500000.0,1
0x10346d0b42e0fe4444d043d64be0e406e750a5be,True,0.9383290667907843,0.0,0.020408163,0.979591837,0.0,0.0,0.074113208,0.0,45.039795205957645,0.0,48.0,100.0,0.0,1.0007207784810126,0.0,0.0,0.5,1
0xc0382db93ee15316aca78a6454520c0a2bceb2a8,True,0.9365114021192287,0.0,0.010869565,0.989130435,0.0,0.0,0.168483696,0.0,85.2225375928498,0.0,91.0,100.0,0.0,1.0007207784810126,0.0,0.0,0.5,1
0x2ac4ef137dba51a778fa5170483046739ed11095,True,0.8798473069223965,0.0,0.016666667,0.983333333,0.0,0.0,0.096086788,0.0,51.9109911084214,0.0,59.0,100.0,0.0,1.0007207784810126,0.0,0.0,500000.0,1
0x65e8f77cfdaac7749681af3dd7d6f37fb002309d,True,0.9292920601458472,0.0,0.012987013,0.987012987,0.0,0.0,0.078751793,0.0,70.62619657108439,0.0,76.0,100.0,0.0,1.0007207784810126,0.0,0.0,5e-14,1
0x5e03603c85fa27fc5d3a5b30d3c3fc63a305ffaf,True,0.9025127997743718,0.0,0.01010101,0.98989899,0.0,0.0,0.148907836,0.0,88.44625437788844,0.0,98.0,100.0,0.0,1.0007207784810126,0.0,0.0,22727272.727272727,1
0x759d8d1408275c04d131226c2237bca93509db9a,True,0.9051751232492914,0.0,0.010309278,0.989690722,0.0,0.0,0.082925597,0.0,86.89681183193197,0.0,96.0,100.0,0.0,1.0007207784810126,0.0,0.0,5000.0,1
0x6a9c37acad0f23a5dedd152dfac974982c9e5618,True,0.9220243068048077,0.0,0.008,0.992,0.0,0.0,0.21218816,0.0,114.33101404379616,0.0,124.0,100.0,0.0,1.0007207784810126,0.0,0.0,500.0,1
0xab1eb4022601c25f5f3268498b8570eacef1a000,True,0.9692183433545724,0.0,0.014492754,0.985507246,0.0,0.0,0.187526031,0.0,65.90684734811092,0.0,68.0,100.0,0.0,1.0007207784810126,0.0,0.0,1000000.0,1
0x0cbd0d9ffdcab1bcb69a7037f933d3920fabd70d,True,2.798410779063741,0.0,0.1875,0.8125,0.0,0.352368711,0.255302057,0.0,12.126446709276212,0.0,13.0,100.0,0.0,1.0007207784810126,0.0,0.0,0.506,1
0xce42a60bbbadf86328d09f0e271637617b65d15b,True,0.971379011274935,0.0,0.333333333,0.666666667,0.0,0.0,0.553703704,0.0,1.94275802254987,0.0,2.0,100.0,0.0,0.9984797264516129,0.0,0.0,0.84,1
0xce959bb3301e7b6e6573e45cca2e3bedc7d93d72,True,3.435943904579838,0.0,0.04,0.96,0.0,0.088985355,0.171695909,0.0,82.46265370991611,0.0,96.0,100.0,0.0,0.9998656183606558,0.0,0.0,700.0,7
0x8a77086a1d04fa3e2a5b6727ec395d8c914da71a,True,0.9987878467600498,0.0,0.041666667,0.958333333,0.0,0.0,0.363760218,0.0,15.980605548160797,6.991514927320349,2.0,100.0,0.0,1.0006645220000001,0.0,0.0,3.60288e-18,1
0x719b2b6c7e64183748bb60ecce5183e8a6c544c7,True,0.9836081570520379,0.0,0.027777778,0.972222222,0.0,0.0,0.16648477,0.0,29.508244711561137,4.91804078526019,5.0,100.0,0.0,1.0,0.0,2.380952380952381,0.0,1
0xb7b3d29aeb65db5a96b1660d32dfcbd9a60a4cff,True,1.5858802120275695,0.0,0.011173184,0.988826816,0.0,0.333512737,0.149685622,0.0,140.3503987644399,0.0,177.0,100.0,0.0,1.0,0.0,0.0,231.0,12
0x71f24c3db2f4d34a7eb6ba3e5965f5083e27b72e,True,1.5583030265553077,0.0,0.013071895,0.986928105,0.0,0.013049134,0.100613082,0.0,117.65187850492573,0.0,151.0,100.0,0.0,1.0001713433566433,0.0,0.0,244000.0,1
0x64544d00595b61daaa2e1ef6fcc5a71876a897c4,True,0.8176917783308975,0.0,0.015625,0.984375,0.0,0.0,0.042605104,0.0,51.51458203484654,0.0,63.0,100.0,0.0,1.0015054851590106,0.0,0.0,12.72,1
0xb94f75e36dc45c58f12f2adcd7e1e2c71bb725d1,True,0.926151372458941,0.0,0.010204082,0.989795918,0.0,0.0,0.173105236,0.0,89.83668312851728,0.0,97.0,100.0,0.0,0.9994442137809187,0.0,0.0,2000.0,1
0x59bcff0e08f237b0ddb3cabe53b4eb0cfb834492,True,0.37140797274376414,0.0,0.017857143,0.982142857,0.0,0.0,0.060153498,0.0,20.427438500907027,0.0,55.0,100.0,0.0,0.9994442137809187,0.0,0.0,0.5,1
0x034412dc294889ff5468e0231fdef7c6045827f1,True,0.9736512081292148,0.0,0.018518519,0.981481481,0.0,0.0,0.095924727,0.0,51.60351403084839,0.0,53.0,100.0,0.0,0.9985066198555956,0.0,0.0,260751.3117086261,1
0x6fae898f6710c4f5008bf6f40c89b0cf01274c52,True,0.8006099885627145,0.0,0.02173913,0.97826087,0.0,0.0,0.062154769,0.0,36.02744948532215,0.0,45.0,100.0,0.0,0.9994937182481752,0.0,0.0,0.0,1
0x41d5683f5a5a99c9750c0873896d497cf2a42c85,True,0.9034902689556681,0.0,0.009615385,0.990384615,0.0,0.0,0.066389078,0.0,93.05949770243382,0.0,103.0,100.0,0.0,0.9994937182481752,0.0,0.0,0.0,1
0x023617e592c65b0718e00b2254e03332bc17c958,True,0.9677341931148145,0.0,0.011235955,0.988764045,0.0,0.0,0.23684602,0.0,85.16060899410367,0.0,88.0,100.0,0.0,0.9994937182481752,0.0,0.0,500.0,1
0x978d58d6cef62a4dcb5a262e05ab4f385b527e65,True,2.420452180594761,0.0,0.038961039,0.961038961,0.0,0.01579289,0.038732978,0.0,59.70448712133744,0.0,74.0,100.0,0.0,0.9994937182481752,0.0,0.0,500.0,1
0xbf2887a3e8b001635912e8a9fe706384e96192b9,True,0.6439804122624604,1.931941236787381,0.004716981,0.981132075,0.014150943,0.0,0.218023143,0.607421963,133.94792575059176,0.0,208.0,100.0,0.0,0.9990704906015038,0.0,0.0,0.000158,1
0x8b2361ee5b1fe6832f3133671513c44e61253a35,True,0.9559591757381102,0.0,0.010989011,0.989010989,0.0,0.0,0.184940602,0.0,86.03632581642991,0.0,90.0,100.0,0.0,1.0010543996153847,0.0,1426.3074484944532,39.61965134706814,1
0x761c7b9d5a618c6c201b58c7d30ff46369afa968,True,0.991072482007315,0.0,0.019230769,0.980769231,0.0,0.0,0.234948605,0.0,50.54469658237307,0.0,51.0,100.0,0.0,0.9996289945525292,0.0,0.0,1340000.0,1
0x3f540ed756816eead48971120418cb3e0f394651,True,0.8895975336026052,0.0,0.010869565,0.989130435,0.0,0.0,0.358189667,0.0,80.95337555783708,0.0,91.0,100.0,0.0,0.9998077478431372,0.0,0.0,0.0,1
0x374b3bf4333a375b999ee448572be79f55c44ca4,True,0.6061839178845304,0.0,0.012987013,0.987012987,0.0,0.0,0.06725848,0.0,46.06997775922431,0.0,76.0,100.0,0.0,0.9987375390946502,0.0,0.0,0.0,1
0x867cebcd5a85ce0f58c81ac12197e42c98e05ea0,True,0.9975736922927205,0.0,0.083333333,0.916666667,0.0,0.0,0.222977566,0.0,6.983015846049043,3.990294769170882,1.4,100.0,0.0,1.0002263212765958,0.0,0.0,0.0015,12
0x6e63690e29071a0b7dde6dc2a721f745b122b68f,True,0.7186499647091535,0.0,0.026315789,0.973684211,0.0,0.0,0.104997086,0.0,26.59004869423868,0.0,37.0,100.0,0.0,0.9979608,0.0,500000.0,450000.0,1
0x9abd02241ae3806e9153704f69bd8c7e7c67aa8c,True,0.6002661894709261,0.0,0.016129032,0.983870968,0.0,0.0,0.152679186,0.0,36.61623755772649,0.0,61.0,100.0,0.0,0.9982446325892856,0.0,0.0,0.0,1
0xfe5937d85ddab0a8be861ecc8968d4fd08ee7926,True,0.9261981770067628,0.0,0.035714286,0.964285714,0.0,0.0,0.092297477,0.0,25.007350779182595,0.0,27.0,100.0,0.0,0.9982446325892856,0.0,0.0,0.0,1
0x5279a6ef6a8cb0c5f768a91342a1c22a9cbd0a22,True,0.9091975069227091,0.0,0.021276596,0.978723404,0.0,0.0,0.119433131,0.0,41.82308531844462,0.0,46.0,100.0,0.0,0.9982446325892856,0.0,0.0,0.0,1
0x5d998ebcd54d6884cf342227024e30ef8512eb27,True,0.9073206736495953,0.0,0.02,0.98,0.0,0.0,0.140681149,0.0,44.45871300883017,0.0,49.0,100.0,0.0,0.9982446325892856,0.0,0.0,0.0,1
0xe7b080ec61167b4251a58197d43a4c60199c159f,True,0.9186254034554776,0.0,0.009259259,0.990740741,0.0,0.0,0.138273448,0.0,98.2929181697361,0.0,107.0,100.0,0.0,0.9982446325892856,0.0,0.0,0.0,1
0x9744cb455accf92286fdd13ed558ac19e72534f4,True,0.8976117116956669,0.0,0.010526316,0.989473684,0.0,0.0,0.112294892,0.0,84.37550089939269,0.0,94.0,100.0,0.0,0.9982446325892856,0.0,0.0,0.0115,1
0x552be2dabab78a82cf19cfef6ee444399d2efcc3,True,0.9353382481894059,0.0,0.00862069,0.99137931,0.0,0.0,0.233120471,0.0,107.56389854178168,0.0,115.0,100.0,0.0,0.9982446325892856,0.0,0.0,35.96311475409836,1
0x2b84035d2607d0459302e448ef4f823a30f2422c,True,0.9835825628765886,0.0,0.025,0.975,0.0,0.0,0.146111937,0.0,38.35971995218696,0.0,39.0,100.0,0.0,0.9982446325892856,0.0,0.0,8540000.0,1
